fault_type,fault_name,rpm,severity,duration,fs,n_samples,sample_id,filename,split,sub_type
1,Bearing Fault,1953.1726268802172,0.4870613649730796,1.0,12000.0,12000,fault1_0057,fault1_0057.csv,train,bearing_inner
1,Bearing Fault,1995.6764027232425,0.9570925301089958,1.0,12000.0,12000,fault1_0058,fault1_0058.csv,train,bearing_ball
1,Bearing Fault,2030.3573175872068,0.5682988491176074,1.0,12000.0,12000,fault1_0059,fault1_0059.csv,train,bearing_outer
1,Bearing Fault,1777.933308368661,0.9830276889926555,1.0,12000.0,12000,fault1_0060,fault1_0060.csv,train,bearing_inner
1,Bearing Fault,1707.5258695552543,0.6883907261692169,1.0,12000.0,12000,fault1_0061,fault1_0061.csv,train,bearing_ball
1,Bearing Fault,1570.9661971786786,0.25954776362405185,1.0,12000.0,12000,fault1_0062,fault1_0062.csv,train,bearing_outer
1,Bearing Fault,1612.027454496639,0.2680030967519986,1.0,12000.0,12000,fault1_0063,fault1_0063.csv,train,bearing_outer
1,Bearing Fault,1628.2152455755381,0.4438171908252837,1.0,12000.0,12000,fault1_0064,fault1_0064.csv,test,bearing_inner
1,Bearing Fault,1785.939285741951,0.7174240777428731,1.0,12000.0,12000,fault1_0065,fault1_0065.csv,train,bearing_ball
1,Bearing Fault,1633.8360701566821,0.184738323826507,1.0,12000.0,12000,fault1_0066,fault1_0066.csv,train,bearing_ball
1,Bearing Fault,1680.4387830772575,0.30045891163523475,1.0,12000.0,12000,fault1_0067,fault1_0067.csv,train,bearing_inner
1,Bearing Fault,1595.1433703943244,0.5416619528278169,1.0,12000.0,12000,fault1_0068,fault1_0068.csv,train,bearing_inner
1,Bearing Fault,1726.7057249659606,0.5779046802266283,1.0,12000.0,12000,fault1_0069,fault1_0069.csv,train,bearing_ball
1,Bearing Fault,1551.2285555141934,0.8294988390726863,1.0,12000.0,12000,fault1_0070,fault1_0070.csv,train,bearing_ball
1,Bearing Fault,1574.1498772523908,0.8925418304907606,1.0,12000.0,12000,fault1_0071,fault1_0071.csv,test,bearing_inner
1,Bearing Fault,1562.9820983216264,0.38534600092512317,1.0,12000.0,12000,fault1_0072,fault1_0072.csv,val,bearing_outer
1,Bearing Fault,1934.0602328071752,0.3068428664529207,1.0,12000.0,12000,fault1_0073,fault1_0073.csv,train,bearing_ball
1,Bearing Fault,1730.0549355073463,0.5618445374123681,1.0,12000.0,12000,fault1_0074,fault1_0074.csv,train,bearing_outer
1,Bearing Fault,1729.213365367677,0.5431545087131757,1.0,12000.0,12000,fault1_0075,fault1_0075.csv,val,bearing_ball
1,Bearing Fault,1549.808929560923,0.3645714026924176,1.0,12000.0,12000,fault1_0076,fault1_0076.csv,val,bearing_inner
1,Bearing Fault,2013.4116923510874,0.5849258257983162,1.0,12000.0,12000,fault1_0077,fault1_0077.csv,train,bearing_outer
1,Bearing Fault,1587.872886123479,0.5303005117999364,1.0,12000.0,12000,fault1_0078,fault1_0078.csv,train,bearing_ball
1,Bearing Fault,1660.934071962754,0.3788567463069738,1.0,12000.0,12000,fault1_0079,fault1_0079.csv,train,bearing_outer
1,Bearing Fault,1540.8384467999722,0.4237672907457015,1.0,12000.0,12000,fault1_0080,fault1_0080.csv,train,bearing_inner
1,Bearing Fault,1706.8485701760737,0.25179781204636353,1.0,12000.0,12000,fault1_0081,fault1_0081.csv,test,bearing_outer
1,Bearing Fault,1850.5399249191862,0.7272369712728162,1.0,12000.0,12000,fault1_0082,fault1_0082.csv,val,bearing_inner
1,Bearing Fault,1799.1587874216907,0.22388224487431013,1.0,12000.0,12000,fault1_0083,fault1_0083.csv,train,bearing_ball
1,Bearing Fault,1846.8942037312745,0.7836235530566805,1.0,12000.0,12000,fault1_0084,fault1_0084.csv,train,bearing_inner
1,Bearing Fault,1598.8933635096043,0.3912095199289158,1.0,12000.0,12000,fault1_0085,fault1_0085.csv,train,bearing_inner
1,Bearing Fault,1878.7953103190646,0.6351615589685751,1.0,12000.0,12000,fault1_0086,fault1_0086.csv,train,bearing_inner
1,Bearing Fault,2062.718234348209,0.6649085964533541,1.0,12000.0,12000,fault1_0087,fault1_0087.csv,train,bearing_outer
1,Bearing Fault,1584.962535215018,0.2799302683066822,1.0,12000.0,12000,fault1_0088,fault1_0088.csv,train,bearing_inner
1,Bearing Fault,1616.7679415601601,0.3085819704436099,1.0,12000.0,12000,fault1_0089,fault1_0089.csv,train,bearing_ball
1,Bearing Fault,1623.6217414591677,0.9122506109324614,1.0,12000.0,12000,fault1_0090,fault1_0090.csv,train,bearing_ball
1,Bearing Fault,1813.2361503679372,0.4988373029412123,1.0,12000.0,12000,fault1_0091,fault1_0091.csv,test,bearing_outer
1,Bearing Fault,1590.5010071707482,0.48817725918888033,1.0,12000.0,12000,fault1_0092,fault1_0092.csv,test,bearing_ball
1,Bearing Fault,1997.3738479827493,0.844511260306888,1.0,12000.0,12000,fault1_0093,fault1_0093.csv,train,bearing_inner
1,Bearing Fault,1622.2792971906356,0.7183467369357663,1.0,12000.0,12000,fault1_0094,fault1_0094.csv,test,bearing_inner
1,Bearing Fault,1830.6519622275218,0.6358707860494148,1.0,12000.0,12000,fault1_0095,fault1_0095.csv,train,bearing_inner
1,Bearing Fault,1945.5261839236457,0.3089871862738949,1.0,12000.0,12000,fault1_0096,fault1_0096.csv,train,bearing_inner
1,Bearing Fault,1759.735676852865,0.5814688218817867,1.0,12000.0,12000,fault1_0097,fault1_0097.csv,train,bearing_ball
1,Bearing Fault,1592.0118853591698,0.6690270360753877,1.0,12000.0,12000,fault1_0098,fault1_0098.csv,train,bearing_outer
1,Bearing Fault,1843.8686395682105,0.28120830798307195,1.0,12000.0,12000,fault1_0099,fault1_0099.csv,train,bearing_inner
1,Bearing Fault,1817.598293577856,0.19405000629906285,1.0,12000.0,12000,fault1_0100,fault1_0100.csv,train,bearing_inner
1,Bearing Fault,1602.583925547046,0.20386872490185257,1.0,12000.0,12000,fault1_0101,fault1_0101.csv,test,bearing_inner
1,Bearing Fault,1704.0710762863503,0.8383932789764397,1.0,12000.0,12000,fault1_0102,fault1_0102.csv,train,bearing_inner
1,Bearing Fault,1898.0114700009217,0.7961936809062335,1.0,12000.0,12000,fault1_0103,fault1_0103.csv,train,bearing_inner
1,Bearing Fault,1784.6511418170855,0.5000647770251783,1.0,12000.0,12000,fault1_0104,fault1_0104.csv,train,bearing_inner
1,Bearing Fault,2031.9457378938255,0.8560264966195698,1.0,12000.0,12000,fault1_0105,fault1_0105.csv,test,bearing_outer
1,Bearing Fault,1597.1205006821942,0.7712373539230977,1.0,12000.0,12000,fault1_0106,fault1_0106.csv,test,bearing_ball
1,Bearing Fault,1627.8658557294566,0.20652182726176085,1.0,12000.0,12000,fault1_0107,fault1_0107.csv,val,bearing_inner
1,Bearing Fault,1840.2154811171522,0.8655544602445312,1.0,12000.0,12000,fault1_0108,fault1_0108.csv,train,bearing_ball
1,Bearing Fault,1959.4443484043404,0.32138322204058284,1.0,12000.0,12000,fault1_0109,fault1_0109.csv,train,bearing_ball
1,Bearing Fault,1618.703530882736,0.8423885121966748,1.0,12000.0,12000,fault1_0110,fault1_0110.csv,train,bearing_outer
1,Bearing Fault,1812.4553293753243,0.45500591150497716,1.0,12000.0,12000,fault1_0111,fault1_0111.csv,test,bearing_ball
1,Bearing Fault,1741.920358008223,0.8441095235508406,1.0,12000.0,12000,fault1_0112,fault1_0112.csv,train,bearing_inner
1,Bearing Fault,1733.54999188945,0.5432778178191655,1.0,12000.0,12000,fault1_0113,fault1_0113.csv,train,bearing_inner
1,Bearing Fault,1933.7090652951756,0.5773123315786073,1.0,12000.0,12000,fault1_0114,fault1_0114.csv,train,bearing_outer
1,Bearing Fault,2015.7702695682667,0.4763075381672297,1.0,12000.0,12000,fault1_0115,fault1_0115.csv,train,bearing_ball
1,Bearing Fault,2019.4949399208554,0.6806022965268933,1.0,12000.0,12000,fault1_0116,fault1_0116.csv,train,bearing_ball
1,Bearing Fault,2037.5093467512766,0.6835518451107052,1.0,12000.0,12000,fault1_0117,fault1_0117.csv,train,bearing_outer
1,Bearing Fault,1605.206919238229,0.8249214108797516,1.0,12000.0,12000,fault1_0118,fault1_0118.csv,train,bearing_inner
1,Bearing Fault,1818.0689896672134,0.909808695593314,1.0,12000.0,12000,fault1_0119,fault1_0119.csv,val,bearing_inner
1,Bearing Fault,1611.9044350556856,0.41496375762621596,1.0,12000.0,12000,fault1_0120,fault1_0120.csv,train,bearing_inner
1,Bearing Fault,1931.7309979892452,0.17850256952541246,1.0,12000.0,12000,fault1_0121,fault1_0121.csv,train,bearing_ball
1,Bearing Fault,1941.727690299973,0.8952507912474871,1.0,12000.0,12000,fault1_0122,fault1_0122.csv,train,bearing_outer
1,Bearing Fault,1973.4789445228869,0.24403697641192612,1.0,12000.0,12000,fault1_0123,fault1_0123.csv,val,bearing_ball
1,Bearing Fault,1598.8438776592704,0.4876941969763121,1.0,12000.0,12000,fault1_0124,fault1_0124.csv,val,bearing_inner
1,Bearing Fault,1610.955410768338,0.34486368594774525,1.0,12000.0,12000,fault1_0125,fault1_0125.csv,val,bearing_inner
1,Bearing Fault,1918.81972973488,0.6949754879525027,1.0,12000.0,12000,fault1_0126,fault1_0126.csv,train,bearing_ball
1,Bearing Fault,1823.0711994077021,0.36402920007090983,1.0,12000.0,12000,fault1_0127,fault1_0127.csv,train,bearing_outer
1,Bearing Fault,1628.0627670727697,0.9221829771335841,1.0,12000.0,12000,fault1_0128,fault1_0128.csv,train,bearing_outer
1,Bearing Fault,1746.4597650523654,0.5427049330975128,1.0,12000.0,12000,fault1_0129,fault1_0129.csv,test,bearing_ball
1,Bearing Fault,1612.8097576826833,0.6482953572142777,1.0,12000.0,12000,fault1_0130,fault1_0130.csv,train,bearing_ball
1,Bearing Fault,1860.1852871347098,0.16539365624771443,1.0,12000.0,12000,fault1_0131,fault1_0131.csv,test,bearing_inner
1,Bearing Fault,2033.3438725411504,0.6303632060508276,1.0,12000.0,12000,fault1_0132,fault1_0132.csv,train,bearing_ball
1,Bearing Fault,2028.1496658357396,0.7511528391663889,1.0,12000.0,12000,fault1_0133,fault1_0133.csv,train,bearing_inner
1,Bearing Fault,1841.1957144900791,0.6657077894254275,1.0,12000.0,12000,fault1_0134,fault1_0134.csv,train,bearing_ball
1,Bearing Fault,1927.6798872373504,0.9442119625536626,1.0,12000.0,12000,fault1_0135,fault1_0135.csv,test,bearing_inner
1,Bearing Fault,1773.4532605582312,0.24625233896464194,1.0,12000.0,12000,fault1_0136,fault1_0136.csv,test,bearing_outer
1,Bearing Fault,1983.004966680804,0.2559632790227768,1.0,12000.0,12000,fault1_0137,fault1_0137.csv,test,bearing_outer
1,Bearing Fault,1999.7440355135489,0.5910123485571612,1.0,12000.0,12000,fault1_0138,fault1_0138.csv,train,bearing_inner
1,Bearing Fault,1745.4614600898701,0.19654739299872662,1.0,12000.0,12000,fault1_0139,fault1_0139.csv,train,bearing_ball
1,Bearing Fault,1963.540862242926,0.15393721955391243,1.0,12000.0,12000,fault1_0140,fault1_0140.csv,train,bearing_inner
1,Bearing Fault,1745.0110945391093,0.6067862624972344,1.0,12000.0,12000,fault1_0141,fault1_0141.csv,test,bearing_ball
1,Bearing Fault,1717.026836957619,0.4449102216117935,1.0,12000.0,12000,fault1_0142,fault1_0142.csv,val,bearing_ball
1,Bearing Fault,1774.1976880804957,0.34091409949898466,1.0,12000.0,12000,fault1_0143,fault1_0143.csv,train,bearing_inner
1,Bearing Fault,1606.0627910050919,0.2999289385302898,1.0,12000.0,12000,fault1_0144,fault1_0144.csv,train,bearing_outer
1,Bearing Fault,1756.2197427324556,0.9276190159078851,1.0,12000.0,12000,fault1_0145,fault1_0145.csv,train,bearing_ball
1,Bearing Fault,1843.5177091501434,0.6874246447316008,1.0,12000.0,12000,fault1_0146,fault1_0146.csv,train,bearing_inner
1,Bearing Fault,1888.3101808890235,0.3013305718392887,1.0,12000.0,12000,fault1_0147,fault1_0147.csv,test,bearing_outer
1,Bearing Fault,1610.2778729866811,0.5024305051679702,1.0,12000.0,12000,fault1_0148,fault1_0148.csv,train,bearing_outer
1,Bearing Fault,2068.3120959968114,0.5768657587815562,1.0,12000.0,12000,fault1_0149,fault1_0149.csv,train,bearing_inner
1,Bearing Fault,1566.2212977897507,0.7874663998393011,1.0,12000.0,12000,fault1_0150,fault1_0150.csv,train,bearing_ball
1,Bearing Fault,2014.9493162979854,0.32436869440970606,1.0,12000.0,12000,fault1_0151,fault1_0151.csv,train,bearing_outer
1,Bearing Fault,1549.736820637971,0.5512569033434993,1.0,12000.0,12000,fault1_0152,fault1_0152.csv,train,bearing_outer
1,Bearing Fault,1565.4826652913102,0.809198474190759,1.0,12000.0,12000,fault1_0153,fault1_0153.csv,train,bearing_outer
1,Bearing Fault,1813.170745436893,0.524648334897494,1.0,12000.0,12000,fault1_0154,fault1_0154.csv,train,bearing_outer
1,Bearing Fault,1832.2057789064377,0.28195420904110563,1.0,12000.0,12000,fault1_0155,fault1_0155.csv,train,bearing_inner
1,Bearing Fault,1995.3642353472994,0.9541981428135878,1.0,12000.0,12000,fault1_0156,fault1_0156.csv,train,bearing_inner
1,Bearing Fault,1676.2021234975189,0.6973996117531635,1.0,12000.0,12000,fault1_0157,fault1_0157.csv,train,bearing_outer
1,Bearing Fault,1543.708632056586,0.28272970776126183,1.0,12000.0,12000,fault1_0158,fault1_0158.csv,val,bearing_ball
1,Bearing Fault,1885.8189286314816,0.17303159362796097,1.0,12000.0,12000,fault1_0159,fault1_0159.csv,train,bearing_outer
1,Bearing Fault,1654.7803901575585,0.7211088320589192,1.0,12000.0,12000,fault1_0160,fault1_0160.csv,train,bearing_inner
1,Bearing Fault,1586.2186342716698,0.8299286725672109,1.0,12000.0,12000,fault1_0161,fault1_0161.csv,train,bearing_ball
1,Bearing Fault,1882.4828982400124,0.35245536388971754,1.0,12000.0,12000,fault1_0162,fault1_0162.csv,train,bearing_outer
1,Bearing Fault,1661.3129831397052,0.7639268920773102,1.0,12000.0,12000,fault1_0163,fault1_0163.csv,test,bearing_outer
1,Bearing Fault,1978.3187268661752,0.48760600017568656,1.0,12000.0,12000,fault1_0164,fault1_0164.csv,train,bearing_ball
1,Bearing Fault,1640.6915195245433,0.3991755707218613,1.0,12000.0,12000,fault1_0165,fault1_0165.csv,test,bearing_ball
1,Bearing Fault,1537.0210386957974,0.22268225122629787,1.0,12000.0,12000,fault1_0166,fault1_0166.csv,train,bearing_outer
1,Bearing Fault,1544.3273900918625,0.3042201198263277,1.0,12000.0,12000,fault1_0167,fault1_0167.csv,train,bearing_ball
1,Bearing Fault,1757.5692573199487,0.9087709544154287,1.0,12000.0,12000,fault1_0168,fault1_0168.csv,val,bearing_inner
1,Bearing Fault,1714.581369916853,0.37050991841659864,1.0,12000.0,12000,fault1_0169,fault1_0169.csv,train,bearing_outer
1,Bearing Fault,1848.759268957996,0.3778540946994448,1.0,12000.0,12000,fault1_0170,fault1_0170.csv,train,bearing_inner
1,Bearing Fault,1751.0822921832696,0.6192401037241831,1.0,12000.0,12000,fault1_0171,fault1_0171.csv,train,bearing_outer
1,Bearing Fault,1689.0115101526355,0.9561853109178332,1.0,12000.0,12000,fault1_0172,fault1_0172.csv,val,bearing_ball
1,Bearing Fault,1605.6611149138841,0.8881977795132259,1.0,12000.0,12000,fault1_0173,fault1_0173.csv,train,bearing_inner
1,Bearing Fault,2013.058202522809,0.8298769675552179,1.0,12000.0,12000,fault1_0174,fault1_0174.csv,train,bearing_ball
1,Bearing Fault,1542.1334264928632,0.37837575547720415,1.0,12000.0,12000,fault1_0175,fault1_0175.csv,train,bearing_inner
1,Bearing Fault,1872.0782387061195,0.36920453261822195,1.0,12000.0,12000,fault1_0176,fault1_0176.csv,train,bearing_outer
1,Bearing Fault,1980.8623278716213,0.9867418535980194,1.0,12000.0,12000,fault1_0177,fault1_0177.csv,train,bearing_outer
1,Bearing Fault,1622.7068143580836,0.3814612275414636,1.0,12000.0,12000,fault1_0178,fault1_0178.csv,train,bearing_outer
1,Bearing Fault,2023.7213555426692,0.25008842045661994,1.0,12000.0,12000,fault1_0179,fault1_0179.csv,train,bearing_inner
1,Bearing Fault,1677.9898191710913,0.6210513021384244,1.0,12000.0,12000,fault1_0180,fault1_0180.csv,train,bearing_outer
1,Bearing Fault,1978.0605740018887,0.32545808099651274,1.0,12000.0,12000,fault1_0181,fault1_0181.csv,train,bearing_ball
1,Bearing Fault,1603.9182402371557,0.9150158455708893,1.0,12000.0,12000,fault1_0182,fault1_0182.csv,test,bearing_inner
1,Bearing Fault,1852.6030751719663,0.6604393313686053,1.0,12000.0,12000,fault1_0183,fault1_0183.csv,train,bearing_ball
1,Bearing Fault,1624.7004904566627,0.9272501540362158,1.0,12000.0,12000,fault1_0184,fault1_0184.csv,train,bearing_inner
1,Bearing Fault,1736.8948052547285,0.5910800494904119,1.0,12000.0,12000,fault1_0185,fault1_0185.csv,train,bearing_ball
1,Bearing Fault,1619.7930191282828,0.7773285739624148,1.0,12000.0,12000,fault1_0186,fault1_0186.csv,train,bearing_outer
1,Bearing Fault,1855.7021391118496,0.35854674322912283,1.0,12000.0,12000,fault1_0187,fault1_0187.csv,train,bearing_ball
1,Bearing Fault,1685.894617856178,0.4523218089952068,1.0,12000.0,12000,fault1_0188,fault1_0188.csv,val,bearing_outer
1,Bearing Fault,1690.4457264365144,0.6314439442523626,1.0,12000.0,12000,fault1_0189,fault1_0189.csv,train,bearing_ball
1,Bearing Fault,1888.38242929583,0.9463052784260443,1.0,12000.0,12000,fault1_0190,fault1_0190.csv,val,bearing_outer
1,Bearing Fault,1646.0678044390086,0.17650566480209195,1.0,12000.0,12000,fault1_0191,fault1_0191.csv,train,bearing_inner
1,Bearing Fault,1851.3420825781373,0.1937119414616128,1.0,12000.0,12000,fault1_0192,fault1_0192.csv,train,bearing_outer
1,Bearing Fault,1852.2951384151202,0.4341073071944167,1.0,12000.0,12000,fault1_0193,fault1_0193.csv,val,bearing_outer
1,Bearing Fault,1587.5630566922366,0.21386711447543744,1.0,12000.0,12000,fault1_0194,fault1_0194.csv,val,bearing_outer
1,Bearing Fault,1797.5653107513472,0.7351420369635756,1.0,12000.0,12000,fault1_0195,fault1_0195.csv,train,bearing_ball
1,Bearing Fault,1663.0570979491176,0.8462369700230697,1.0,12000.0,12000,fault1_0196,fault1_0196.csv,val,bearing_inner
1,Bearing Fault,1905.1360942613903,0.3813233666454683,1.0,12000.0,12000,fault1_0197,fault1_0197.csv,train,bearing_inner
1,Bearing Fault,1724.9259043476143,0.227844762327639,1.0,12000.0,12000,fault1_0198,fault1_0198.csv,test,bearing_ball
1,Bearing Fault,1603.882060696239,0.957701750747682,1.0,12000.0,12000,fault1_0199,fault1_0199.csv,train,bearing_ball
2,Rotor Imbalance,1629.9717815728545,0.6106158052716044,1.0,12000.0,12000,fault2_0000,fault2_0000.csv,test,rotor_imbalance
2,Rotor Imbalance,1925.4014386611627,0.8355769756822322,1.0,12000.0,12000,fault2_0001,fault2_0001.csv,train,rotor_imbalance
2,Rotor Imbalance,1903.8293448396405,0.8718163038305214,1.0,12000.0,12000,fault2_0002,fault2_0002.csv,train,rotor_imbalance
2,Rotor Imbalance,1794.2894803672957,0.3380280255466619,1.0,12000.0,12000,fault2_0003,fault2_0003.csv,test,rotor_imbalance
2,Rotor Imbalance,2039.7920434307712,0.18351278966323,1.0,12000.0,12000,fault2_0004,fault2_0004.csv,val,rotor_imbalance
2,Rotor Imbalance,2029.6340914044592,0.30348904335823346,1.0,12000.0,12000,fault2_0005,fault2_0005.csv,train,rotor_imbalance
2,Rotor Imbalance,2024.3636806975426,0.178854081797929,1.0,12000.0,12000,fault2_0006,fault2_0006.csv,train,rotor_imbalance
2,Rotor Imbalance,1690.5684639811775,0.9357367660700509,1.0,12000.0,12000,fault2_0007,fault2_0007.csv,test,rotor_imbalance
2,Rotor Imbalance,2039.9039041212543,0.5530820841588442,1.0,12000.0,12000,fault2_0008,fault2_0008.csv,test,rotor_imbalance
2,Rotor Imbalance,1986.0566752089378,0.42123540225676726,1.0,12000.0,12000,fault2_0009,fault2_0009.csv,val,rotor_imbalance
2,Rotor Imbalance,1549.984122746366,0.656829396709745,1.0,12000.0,12000,fault2_0010,fault2_0010.csv,train,rotor_imbalance
2,Rotor Imbalance,1595.1061183197305,0.2154102213848278,1.0,12000.0,12000,fault2_0011,fault2_0011.csv,train,rotor_imbalance
2,Rotor Imbalance,1713.5324804347556,0.7660517557994473,1.0,12000.0,12000,fault2_0012,fault2_0012.csv,train,rotor_imbalance
2,Rotor Imbalance,1700.2567824285295,0.6085675985190366,1.0,12000.0,12000,fault2_0013,fault2_0013.csv,val,rotor_imbalance
2,Rotor Imbalance,1702.1263515833177,0.6820076699714578,1.0,12000.0,12000,fault2_0014,fault2_0014.csv,test,rotor_imbalance
2,Rotor Imbalance,1862.5661216184444,0.34801555354058866,1.0,12000.0,12000,fault2_0015,fault2_0015.csv,train,rotor_imbalance
2,Rotor Imbalance,1999.8533919065019,0.16807899922282907,1.0,12000.0,12000,fault2_0016,fault2_0016.csv,test,rotor_imbalance
2,Rotor Imbalance,1815.6260523746942,0.9482075437359617,1.0,12000.0,12000,fault2_0017,fault2_0017.csv,val,rotor_imbalance
2,Rotor Imbalance,2068.8844196880023,0.4481050431339536,1.0,12000.0,12000,fault2_0018,fault2_0018.csv,val,rotor_imbalance
2,Rotor Imbalance,1747.0426933489905,0.5578942772583225,1.0,12000.0,12000,fault2_0019,fault2_0019.csv,train,rotor_imbalance
2,Rotor Imbalance,2001.7856416606228,0.9864709488194009,1.0,12000.0,12000,fault2_0020,fault2_0020.csv,val,rotor_imbalance
2,Rotor Imbalance,1755.5940623703602,0.5081534519355096,1.0,12000.0,12000,fault2_0021,fault2_0021.csv,val,rotor_imbalance
2,Rotor Imbalance,1658.939658714883,0.24390299616168545,1.0,12000.0,12000,fault2_0022,fault2_0022.csv,train,rotor_imbalance
2,Rotor Imbalance,1685.1090554932039,0.40186190238759156,1.0,12000.0,12000,fault2_0023,fault2_0023.csv,train,rotor_imbalance
2,Rotor Imbalance,1552.7303224036355,0.16519284452340174,1.0,12000.0,12000,fault2_0024,fault2_0024.csv,test,rotor_imbalance
2,Rotor Imbalance,1760.9974922173656,0.4766776500857294,1.0,12000.0,12000,fault2_0025,fault2_0025.csv,train,rotor_imbalance
2,Rotor Imbalance,1647.8570994471347,0.9574670063576916,1.0,12000.0,12000,fault2_0026,fault2_0026.csv,val,rotor_imbalance
2,Rotor Imbalance,1578.2819412486201,0.5049436594171891,1.0,12000.0,12000,fault2_0027,fault2_0027.csv,test,rotor_imbalance
2,Rotor Imbalance,2040.1552920373613,0.5472912845623893,1.0,12000.0,12000,fault2_0028,fault2_0028.csv,train,rotor_imbalance
2,Rotor Imbalance,1620.1983308897206,0.9924933322164301,1.0,12000.0,12000,fault2_0029,fault2_0029.csv,train,rotor_imbalance
2,Rotor Imbalance,2039.0751580329677,0.7021996516435132,1.0,12000.0,12000,fault2_0030,fault2_0030.csv,train,rotor_imbalance
2,Rotor Imbalance,1806.8517959489145,0.34606933996009487,1.0,12000.0,12000,fault2_0031,fault2_0031.csv,train,rotor_imbalance
2,Rotor Imbalance,1649.0625528978946,0.30847252282261634,1.0,12000.0,12000,fault2_0032,fault2_0032.csv,val,rotor_imbalance
2,Rotor Imbalance,1719.0676399500342,0.1991662750788869,1.0,12000.0,12000,fault2_0033,fault2_0033.csv,test,rotor_imbalance
2,Rotor Imbalance,2007.2443778802499,0.938589440715931,1.0,12000.0,12000,fault2_0034,fault2_0034.csv,test,rotor_imbalance
2,Rotor Imbalance,1623.903434578523,0.48680571606726,1.0,12000.0,12000,fault2_0035,fault2_0035.csv,val,rotor_imbalance
2,Rotor Imbalance,1905.851133749048,0.2808115203888768,1.0,12000.0,12000,fault2_0036,fault2_0036.csv,val,rotor_imbalance
2,Rotor Imbalance,1651.1979087917966,0.3402449725992296,1.0,12000.0,12000,fault2_0037,fault2_0037.csv,train,rotor_imbalance
2,Rotor Imbalance,1850.1875648145199,0.6430732766621394,1.0,12000.0,12000,fault2_0038,fault2_0038.csv,train,rotor_imbalance
2,Rotor Imbalance,2003.8288658204053,0.3757600362004001,1.0,12000.0,12000,fault2_0039,fault2_0039.csv,train,rotor_imbalance
2,Rotor Imbalance,2009.9239631292476,0.9623037734952904,1.0,12000.0,12000,fault2_0040,fault2_0040.csv,test,rotor_imbalance
2,Rotor Imbalance,1967.1386803514342,0.7069556835431685,1.0,12000.0,12000,fault2_0041,fault2_0041.csv,train,rotor_imbalance
2,Rotor Imbalance,1576.9728503521615,0.49718523111009394,1.0,12000.0,12000,fault2_0042,fault2_0042.csv,train,rotor_imbalance
2,Rotor Imbalance,1670.267043230576,0.7649070966352972,1.0,12000.0,12000,fault2_0043,fault2_0043.csv,train,rotor_imbalance
2,Rotor Imbalance,1573.7649565901297,0.33715572165733965,1.0,12000.0,12000,fault2_0044,fault2_0044.csv,train,rotor_imbalance
2,Rotor Imbalance,1571.110664124762,0.8735258769414533,1.0,12000.0,12000,fault2_0045,fault2_0045.csv,train,rotor_imbalance
2,Rotor Imbalance,1789.5167517563898,0.65354661696059,1.0,12000.0,12000,fault2_0046,fault2_0046.csv,val,rotor_imbalance
2,Rotor Imbalance,1717.8169722671842,0.726313729675204,1.0,12000.0,12000,fault2_0047,fault2_0047.csv,train,rotor_imbalance
2,Rotor Imbalance,1674.1952658914875,0.8968354884018843,1.0,12000.0,12000,fault2_0048,fault2_0048.csv,val,rotor_imbalance
2,Rotor Imbalance,1885.5639907155498,0.8729944697301056,1.0,12000.0,12000,fault2_0049,fault2_0049.csv,test,rotor_imbalance
2,Rotor Imbalance,1912.5160074261187,0.8614613291091212,1.0,12000.0,12000,fault2_0050,fault2_0050.csv,train,rotor_imbalance
2,Rotor Imbalance,1897.276016750562,0.6758196714829067,1.0,12000.0,12000,fault2_0051,fault2_0051.csv,val,rotor_imbalance
2,Rotor Imbalance,1615.6467568582598,0.8987401453190892,1.0,12000.0,12000,fault2_0052,fault2_0052.csv,test,rotor_imbalance
2,Rotor Imbalance,1545.7935328386618,0.8519442379800483,1.0,12000.0,12000,fault2_0053,fault2_0053.csv,train,rotor_imbalance
2,Rotor Imbalance,1710.9641812999364,0.7819820178478666,1.0,12000.0,12000,fault2_0054,fault2_0054.csv,train,rotor_imbalance
2,Rotor Imbalance,1971.7021930242936,0.8573140512640807,1.0,12000.0,12000,fault2_0055,fault2_0055.csv,train,rotor_imbalance
2,Rotor Imbalance,1533.44837072709,0.3939824131986759,1.0,12000.0,12000,fault2_0056,fault2_0056.csv,train,rotor_imbalance
2,Rotor Imbalance,2059.8405361348086,0.6870414979641681,1.0,12000.0,12000,fault2_0057,fault2_0057.csv,train,rotor_imbalance
2,Rotor Imbalance,1872.36307967379,0.6089875727584771,1.0,12000.0,12000,fault2_0058,fault2_0058.csv,val,rotor_imbalance
2,Rotor Imbalance,1587.7695449665573,0.7968737171267238,1.0,12000.0,12000,fault2_0059,fault2_0059.csv,train,rotor_imbalance
2,Rotor Imbalance,2050.015682083857,0.4405913411328831,1.0,12000.0,12000,fault2_0060,fault2_0060.csv,train,rotor_imbalance
2,Rotor Imbalance,2033.295176975409,0.23713326879207736,1.0,12000.0,12000,fault2_0061,fault2_0061.csv,test,rotor_imbalance
2,Rotor Imbalance,1901.4582900424393,0.2076615002393961,1.0,12000.0,12000,fault2_0062,fault2_0062.csv,train,rotor_imbalance
2,Rotor Imbalance,1912.4129278684518,0.20724801124845593,1.0,12000.0,12000,fault2_0063,fault2_0063.csv,train,rotor_imbalance
2,Rotor Imbalance,1716.7768507545966,0.6777781901023555,1.0,12000.0,12000,fault2_0064,fault2_0064.csv,train,rotor_imbalance
